sale_id,date,product_id,region_id,quantity,unit_price_toman,discount_percent,total_price_toman
S000499,2026-01-06,P005,R003,167,49862,8,7660798
S000500,2025-12-04,P016,R004,21,130007,7,2539037
S000501,2025-11-30,P013,R001,14,56002,5,744827
S000502,2025-11-29,P015,R002,99,213408,5,20071022
S000503,2026-08-23,P009,R003,117,59649,10,6281040
S000504,2025-10-29,P018,R003,40,58846,5,2236148
S000505,2025-11-21,P020,R009,26,63365,5,1565116
S000506,2026-07-31,P005,R009,75,49931,3,3632480
S000507,2025-12-25,P003,R015,108,57328,7,5758024
S000508,2026-03-22,P008,R014,247,75945,10,16882574
S000509,2025-10-20,P003,R013,65,60734,3,3829279
S000510,2025-10-09,P005,R010,25,47579,3,1153791
S000511,2025-12-25,P004,R005,370,148467,10,49439511
S000512,2026-03-06,P007,R012,39,59127,2,2259834
S000513,2026-03-05,P009,R005,132,61613,7,7563612
S000514,2025-12-14,P003,R011,182,59778,8,10009228
S000515,2025-12-14,P013,R005,75,51462,3,3743860
S000516,2025-11-05,P010,R006,28,82724,2,2269947
S000517,2025-09-11,P005,R001,42,50953,7,1990224
S000518,2026-06-10,P003,R014,273,56632,12,13605272
S000519,2026-03-01,P016,R001,33,131221,7,4027172
S000520,2025-11-01,P011,R007,126,142030,8,16464118
S000521,2026-04-24,P014,R001,34,67751,7,2142287
S000522,2026-07-30,P018,R015,130,62592,7,7567373
S000523,2026-03-31,P012,R009,42,88198,2,3630230
S000524,2026-05-13,P020,R005,238,61605,12,12902551
S000525,2025-09-01,P017,R002,342,71065,8,22359892
S000526,2026-02-03,P005,R012,20,47045,3,912673
S000527,2026-03-16,P005,R003,316,50201,8,14594435
S000528,2026-03-26,P007,R006,9,58393,3,509771
S000529,2026-01-15,P018,R002,32,57581,7,1713611
S000530,2025-09-08,P011,R005,155,145761,10,20333660
S000531,2026-05-23,P012,R004,58,83832,2,4765011
S000532,2026-03-08,P006,R004,89,87679,7,7257191
S000533,2026-01-06,P012,R015,115,86546,7,9256095
S000534,2026-04-28,P012,R004,54,84897,2,4492749
S000535,2026-05-30,P005,R011,257,51440,10,11898072
S000536,2025-11-04,P008,R011,81,74758,3,5873736
S000537,2026-07-06,P017,R008,10,72468,5,688446
S000538,2025-11-09,P011,R006,13,136543,5,1686306
S000539,2025-09-09,P005,R010,22,46604,3,994529
S000540,2026-04-19,P013,R003,98,54155,3,5147974
S000541,2026-08-16,P011,R013,288,133718,15,32734166
S000542,2026-03-13,P015,R013,184,207327,8,35096315
S000543,2026-04-28,P008,R015,129,71881,10,8345384
S000544,2026-07-14,P017,R006,19,72951,0,1386069
S000545,2025-09-25,P008,R006,18,73218,2,1291566
S000546,2026-07-21,P007,R002,109,57551,7,5833945
S000547,2025-12-11,P014,R001,32,64180,2,2012685
S000548,2026-03-11,P020,R003,116,66142,10,6905225
S000549,2026-08-09,P007,R011,156,57099,5,8462072
S000550,2026-05-27,P013,R006,16,50589,0,809424
S000551,2026-04-29,P010,R006,26,80748,0,2099448
S000552,2025-11-02,P002,,41,109604,3,4358951
S000553,2026-05-25,P003,R015,171,59179,5,9613629
S000554,2026-01-20,P017,R011,191,74370,5,13494436
S000555,2026-02-26,P009,R001,41,64103,7,2444247
S000556,2026-02-24,P013,R003,261,52075,10,12232418
S000557,2026-01-18,P013,R005,110,50957,5,5325006
S000558,2025-10-28,P012,R006,29,81153,5,2235765
S000559,2026-07-16,P018,R001,63,62399,2,3852514
S000560,2025-09-27,P015,R001,113,215519,3,23623038
S000561,2025-12-31,P008,R013,129,75932,5,9305467
S000562,2026-01-17,P007,R004,89,62388,2,5441481
S000563,2026-04-05,P006,R011,36,84478,7,2828323
S000564,2026-02-09,P009,R006,17,63388,0,1077596
S000565,2025-09-11,P005,R001,16,48136,2,754772
S000566,2025-09-11,P009,R007,133,61587,5,7781517
S000567,2025-09-27,P007,R003,73,56674,5,3930342
S000568,2025-10-12,P014,R005,289,63466,8,16874340
S000569,2026-02-12,P014,R015,107,64907,7,6458896
S000570,2026-07-27,P013,R009,73,53926,5,3739768
S000571,2026-08-16,P001,R007,83,191972,5,15136992
S000572,2026-01-14,P007,R007,33,57883,3,1852835
S000573,2025-12-10,P011,R001,106,139398,2,14480664
S000574,2026-06-22,P005,R013,310,49969,15,13166832
S000575,2025-10-19,P009,R012,32,64153,5,1950251
S000576,2025-12-08,P015,R005,157,224864,8,32479356
S000577,2025-09-17,P005,R003,254,49575,15,10703242
S000578,2025-10-31,P003,R003,180,56814,7,9510664
S000579,2025-12-29,P017,R005,161,76000,5,11624200
S000580,2026-01-28,P002,R005,110,111943,8,11328632
S000581,2026-06-01,P004,R011,264,152207,15,34155251
S000582,2026-01-03,P018,R003,55,57795,5,3019789
S000583,2026-07-13,P003,R009,12,61952,5,706253
S000584,2025-11-04,P007,R010,9,56990,5,487264
S000585,2026-03-12,P003,R006,22,58067,0,1277474
S000586,2025-10-25,P007,R005,56,60570,3,3290162
S000587,2026-01-01,P003,R008,37,59104,2,2143111
S000588,2025-12-11,P017,R007,78,73528,3,5563128
S000589,2025-09-27,P017,R001,54,73526,3,3851292
S000590,2026-08-04,P004,R002,236,151260,12,31413677
S000591,2026-02-01,P002,R003,252,105877,10,24012904
S000592,2026-02-21,P009,R001,91,62745,7,5310109
S000593,2026-03-24,P006,R001,69,90060,7,5779150
S000594,2026-06-04,P009,R005,163,64131,10,9408018
S000595,2025-10-05,P012,R001,82,80168,2,6442300
S000596,2026-04-28,P012,R003,69,87543,7,5617634
S000597,2026-06-14,P016,R004,49,123940,5,5769407
S000598,2025-12-08,P017,R013,295,77683,8,21083166
S000599,2026-04-01,P011,R011,64,131739,7,7841105
S000600,2026-03-12,P020,R002,49,62829,5,2924690
S000601,2026-05-08,P009,R002,108,61751,8,6135579
S000602,2026-06-25,P005,R007,106,47320,10,4514328
S000603,2026-04-18,P020,R001,73,64883,7,4404907
S000604,2026-04-05,P009,R011,207,63227,15,11124791
S000605,2026-06-27,P006,R004,68,82804,7,5236525
S000606,2026-05-05,P003,R008,12,61743,2,726098
S000607,2026-02-05,P003,R001,76,60526,5,4369977
S000608,2026-04-01,P018,R001,74,61992,7,4266289
S000609,2025-12-23,P020,R001,109,65098,5,6740898
S000610,2025-09-15,P010,R001,50,79122,2,3876978
S000611,2025-10-09,P003,R002,163,60990,7,9245474
S000612,2026-07-21,P016,R003,137,127918,5,16648528
S000613,2025-12-20,P003,R013,120,58895,10,6360660
S000614,2025-11-18,P009,R002,194,64669,5,11918497
S000615,2025-10-24,P009,R009,85,61787,5,4989300
S000616,2025-10-16,P018,R013,249,60671,8,13898513
S000617,2025-09-29,P011,R011,159,132409,10,18947728
S000618,2026-02-04,P014,R007,140,70151,8,9035449
S000619,2026-03-08,P014,R001,24,65563,5,1494836
S000620,2025-11-23,P002,R001,98,112828,2,10836001
S000621,2026-05-07,P003,R001,101,61384,3,6013790
S000622,2026-07-16,P014,R004,25,65026,7,1511854
S000623,2026-05-01,P013,R002,58,52663,3,2962820
S000624,2025-11-25,P017,R001,32,73737,3,2288796
S000625,2026-03-05,P009,R001,58,59659,5,3287211
S000626,2026-06-01,P002,R007,32,104927,7,3122628
S000627,2025-12-17,P008,R008,34,75604,0,2570536
S000628,2026-03-05,P001,R011,286,199629,12,50242627
S000629,2026-04-27,P009,R014,87,61452,5,5079008
S000630,2026-05-26,P007,R006,29,58749,0,1703721
S000631,2026-04-08,P008,R007,117,75540,7,8219507
S000632,2026-02-14,P003,R003,222,58425,12,11413908
S000633,2026-06-05,P002,R010,39,111948,0,4365972
S000634,2026-05-19,P005,R009,73,51407,2,3677657
S000635,2025-11-19,P013,R007,165,53936,5,8454468
S000636,2026-06-17,P003,R010,16,58412,3,906554
S000637,2025-12-15,P020,R001,39,62428,2,2385998
S000638,2025-12-01,P016,R003,161,121810,5,18630840
S000639,2026-06-07,P013,R001,61,55738,5,3230017
S000640,2026-01-15,P017,R008,13,73407,0,954291
S000641,2026-07-31,P013,R001,64,55167,5,3354154
S000642,2025-12-22,P001,R001,82,197007,3,15669937
S000643,2026-02-05,P013,R001,26,55980,7,1353596
S000644,2026-02-17,P005,R001,56,48325,7,2516766
S000645,2025-09-09,P016,R001,12,133557,7,1490496
S000646,2026-03-25,P007,R007,174,57713,7,9339118
S000647,2026-05-18,P018,R002,255,60059,10,13783540
S000648,2026-07-28,P009,R001,41,60527,3,2407159
S000649,2025-09-04,P012,R001,63,82639,5,4945944
S000650,2026-03-29,P017,R006,14,71659,3,973129
S000651,2026-07-01,P010,R006,35,83027,0,2905945
S000652,2025-11-21,P009,R013,123,61973,5,7241545
S000653,2025-09-07,P010,R001,87,82684,2,"7,049,638"
S000654,2026-01-31,P006,R001,56,85216,2,4676654
S000655,2025-08-29,P013,R004,71,53042,3,3653003
S000656,2026-07-08,P009,R003,227,63379,15,12228978
S000657,2026-07-15,P007,R004,47,59930,3,2732209
S000658,2026-06-05,P003,R009,20,58582,2,1148207
S000659,2025-10-04,P008,R003,131,74281,7,9049654
S000660,2025-10-13,P007,R007,153,58305,8,8207012
S000661,2026-02-19,P009,R003,270,59993,12,14254337
S000662,2026-01-31,P008,R008,7,70531,3,478905
S000663,2026-07-16,P007,R001,41,57220,3,2275639
S000664,2026-02-26,P013,R014,97,54660,3,5142959
S000665,2025-12-06,P003,R002,412,58447,12,21190544
S000666,2026-02-13,P013,R006,29,54955,0,1593695
S000667,2026-06-06,P005,R003,51,51609,7,2447815
S000668,2026-07-26,P015,R015,222,207425,3,44666900
S000669,2025-09-08,P007,R002,136,60506,8,7570511
S000670,2025-10-17,P009,R005,91,62521,3,5518729
S000671,2026-08-04,P019,R014,317,97102,12,27087574
S000672,2026-08-12,P016,R007,228,127836,8,26814879
S000673,2025-10-14,P012,R003,131,80036,7,9750786
S000674,2026-03-21,P005,R002,47,50135,3,2285655
S000675,2026-08-15,P008,R006,41,72700,0,2980700
S000676,2026-05-10,P009,,64,65037,2,4079121
S000677,2025-11-10,P018,R004,75,63528,7,4431078
S000678,2026-05-14,P009,R006,12,64991,2,764294
S000679,2025-09-17,P020,R001,59,61333,7,3365342
S000680,2026-05-07,P016,R001,59,132563,5,7430156
S000681,2026-06-23,P007,R004,12,58175,7,649233
S000682,2025-10-08,P013,R001,89,54814,7,4536955
S000683,2026-08-21,P003,R006,37,60636,0,2243532
S000684,2025-12-29,P016,R002,60,130783,5,7454631
S000685,2025-10-22,P006,R013,202,88424,8,16432716
S000686,2026-02-23,P016,R001,36,132619,5,4535570
S000687,2025-11-30,P014,R005,179,66755,8,10993213
S000688,2026-06-02,P009,R001,34,60434,2,2013661
S000689,2026-01-16,P019,R001,12,95939,7,1070679
S000690,2026-07-13,P012,R003,232,81546,10,17026805
S000691,2026-04-29,P007,R015,159,56756,10,8121784
S000692,2026-05-25,P002,R010,35,112344,0,3932040
S000693,2025-09-17,P013,R010,15,54276,0,814140
S000694,2025-09-26,P017,R014,239,76024,10,16352762
S000695,2026-02-20,P003,R009,71,58058,2,4039676
S000696,2026-08-13,P003,R005,288,59065,8,15649862
S000697,2025-10-28,P008,R002,163,72329,10,10610664
S000698,2025-10-03,P004,R008,33,148525,3,4754285
S000699,2025-12-03,P012,R015,145,88424,10,11539332
S000700,2025-10-31,P003,R005,262,59397,8,14317053
S000701,2026-01-07,P011,R001,54,132461,3,6938307
S000702,2025-09-17,P020,R006,32,65086,2,2041097
S000703,2026-05-28,P016,R009,90,130417,7,10915903
S000704,2026-08-19,P011,R004,26,140281,3,3537887
S000705,2025-09-03,P016,R005,42,130589,3,5320196
S000706,2025-12-09,P013,R007,334,51595,15,14647820
S000707,2026-02-15,P006,R011,34,86474,3,2851913
S000708,2026-01-01,P007,R004,13,61232,3,772136
S000709,2026-02-15,P004,R005,88,149483,7,12233689
S000710,2026-03-17,P010,R005,243,79913,12,17088596
S000711,2026-05-28,P007,R006,11,60994,0,670934
S000712,2026-05-28,P013,R004,48,51837,3,2413531
S000713,2026-04-14,P012,R001,45,84397,2,3721908
S000714,2026-02-04,P018,R013,168,57374,8,8867725
S000715,2025-12-30,P008,R010,11,73774,2,795284
S000716,2025-10-23,P007,R002,71,58093,3,4000865
S000717,2025-12-07,P012,R007,81,84879,5,6531439
S000718,2025-09-17,P017,R002,66,76209,5,4778304
S000719,2026-04-20,P007,R002,360,57412,8,19014854
S000720,2026-04-07,P011,R005,289,142963,15,35118861
S000721,2026-07-30,P015,R002,240,219531,12,46364947
S000722,2026-06-26,P009,R013,126,61096,7,7159229
S000723,2025-11-24,P012,R001,38,82341,7,2909931
S000724,2026-03-12,P009,R001,26,64469,5,1592384
S000725,2026-04-18,P005,R014,242,51294,12,10923570
S000726,2026-03-28,P018,R004,65,59806,3,3770768
S000727,2025-11-17,P012,R001,112,87943,5,9357135
S000728,2026-02-17,P003,R010,24,58748,0,1409952
S000729,2026-07-30,P005,R002,160,49672,10,7152768
S000730,2026-03-03,P014,R006,39,69338,0,2704182
S000731,2025-12-26,P015,R001,115,222156,2,25036981
S000732,2026-04-30,P017,R006,26,76993,0,2001818
S000733,2026-03-03,P005,R001,70,48149,3,3269317
S000734,2025-12-07,P018,R004,56,59867,2,3285501
S000735,2025-12-01,P003,R005,233,58955,8,12637594
S000736,2026-06-19,P014,R003,169,63423,7,9968193
S000737,2026-04-08,P017,R003,163,71090,7,10776533
S000738,2026-06-27,P014,R003,246,64290,12,13917499
S000739,2026-06-10,P005,R001,67,47745,2,3134937
S000740,2026-07-26,P013,R013,321,51405,15,14025854
S000741,2026-04-03,P012,R014,104,86022,10,8051659
S000742,2026-05-31,P019,R005,132,101157,8,12284506
S000743,2025-12-04,P010,R011,133,82515,10,9877046
S000744,2025-10-28,P017,R015,93,72768,10,6090682
S000745,2025-09-24,P010,R015,133,82786,7,10239800
S000746,2025-09-20,P012,R013,325,88013,8,26315887
S000747,2025-08-25,P011,R015,227,139259,5,30031203
S000748,2025-11-26,P010,R012,12,80392,2,945410
S000749,2025-10-06,P002,R012,23,105118,2,2369360
S000750,2026-04-01,P016,R003,147,131751,7,18011679
S000751,2026-03-11,P019,R004,32,92525,5,2812760
S000752,2025-10-22,P010,R012,33,82791,3,2650140
S000753,2026-02-02,P003,R001,62,57413,3,3452818
S000754,2026-05-22,P017,R007,177,74006,7,12182128
S000755,2026-01-15,P003,R007,183,60602,10,9981149
S000756,2025-12-29,P019,R003,50,99042,5,4704495
S000757,2026-04-07,P006,R003,67,85488,7,5326757
S000758,2026-08-23,P018,R001,15,62410,2,917427
S000759,2026-03-08,P012,R002,175,80344,7,13075986
S000760,2025-10-22,P017,R009,89,76185,5,6441442
S000761,2026-07-19,P013,R001,64,55505,7,3303658
S000762,2025-11-29,P012,R004,57,83383,2,4657774
S000763,2026-02-23,P020,R007,113,64554,5,6929872
S000764,2025-12-05,P009,R005,115,61186,7,6543843
S000765,2026-02-27,P007,R001,15,58895,7,821585
S000766,2026-04-19,P012,R002,61,86219,5,4996391
S000767,2025-10-28,P005,R001,106,48962,7,4826674
S000768,2026-04-05,P006,R012,13,91633,2,1167404
S000769,2026/07/07,P003,R001,26,59196,7,1431359
S000770,2026-07-06,P020,R005,267,64744,12,15212250
S000771,2025-09-25,P004,R010,14,150996,0,2113944
S000772,2026-01-24,P013,R001,43,52853,2,2227225
S000773,2025-10-23,P005,R014,273,47841,12,11493322
S000774,2026-03-16,P017,R001,90,73132,7,6121148
S000775,2026-05-17,P012,R003,287,86076,15,20998240
S000776,2025-11-16,P003,R006,44,58921,3,2514748
S000777,2025-10-06,P013,R004,65,51539,5,3182533
S000778,2026-01-25,P011,R008,26,141514,3,3568983
S000779,2026-06-22,P014,R010,12,68407,3,796257
S000780,2025-10-10,P005,R001,64,47799,2,2997953
S000781,2026-08-23,P008,R007,138,70093,5,9189192
S000782,2025-12-19,P999,R006,47,58526,0,2750722
S000783,2026-05-30,P012,R011,260,79995,15,17678895
S000784,2026-06-10,P020,R015,202,60835,3,11920010
S000785,2026-02-21,P005,R002,205,48891,15,8519257
S000786,2026-05-16,P003,R003,92,62446,3,5572681
S000787,2025-11-20,P017,R005,80,73127,7,5440649
S000788,2026-04-21,P005,R004,39,51407,7,1864532
S000789,2026-08-05,P011,R014,218,142923,8,28664637
S000790,2025-09-24,P007,,15,62146,3,904224
S000791,2026-07-18,P003,R008,36,61911,5,2117356
S000792,2026-07-07,P015,R003,184,207093,10,34294601
S000793,2026-01-29,P005,R010,30,50687,3,1474992
S000794,2026-06-01,P018,R005,254,58048,12,12974889
S000795,2025-11-09,P011,R003,129,138968,8,16492722
S000796,2025-11-19,P017,R015,55,71897,7,3677532
S000797,2025-10-08,P016,R004,84,134766,3,10980734
S000798,2025-12-22,P007,R008,11,57840,2,623515
S000799,2026-02-24,P005,R004,32,46993,2,1473700
S000800,2026-01-19,P004,R001,87,148927,7,12049684
S000801,2026-07-07,P012,R015,200,88319,5,16780610
S000802,2025-10-15,P004,R001,104,151727,7,14675035
S000803,2026-02-08,P016,R003,89,122912,7,10173426
S000804,2025-12-05,P011,R003,225,142699,10,28896548
S000805,2026-06-04,P009,R003,199,62450,5,11806172
S000806,2026-03-08,P003,R005,219,61245,15,11400757
S000807,2026-06-23,P017,R001,92,73397,5,6414898
S000808,2025-09-26,P013,R003,201,54275,15,9272884
S000809,2026-05-17,P013,R008,44,52207,0,2297108
S000810,2026-04-13,P003,R005,59,61049,7,3349759
S000811,2026-07-16,P003,R001,11,61553,7,629687
S000812,2025-09-24,P011,R006,29,137440,3,3866187
S000813,2025-09-01,P011,R001,21,133663,2,2750785
S000814,2025-10-19,P020,R001,56,62173,2,3412054
S000815,2025-12-14,P009,R003,115,63176,7,6756673
S000816,2026-02-16,P016,R001,18,122150,2,2154726
S000817,2026-01-12,P005,R002,72,50706,5,3468290
S000818,2026-03-16,P009,R005,122,64417,10,7072987
S000819,2026-08-09,P012,R010,19,80083,3,1475930
S000820,2025-11-30,P006,R015,207,85080,5,16730982
S000821,2026-05-18,P012,R003,102,88549,10,8128798
S000822,2025-11-08,P011,R012,29,141460,2,4020293
S000823,2025-11-20,P020,R004,101,61052,2,6042927
S000824,2026-03-31,P001,R001,89,194966,2,17004935
S000825,2026-06-05,P013,R001,85,56000,7,4426800
S000826,2026-06-20,P008,R009,88,72774,3,6211989
S000827,2026-01-28,P005,R002,242,49861,10,10859726
S000828,2025-11-16,P010,R002,164,82178,5,12803332
S000829,2026-07-06,P012,R006,46,81123,5,3545075
S000830,2025-10-10,P003,R006,19,58010,0,1102190
S000831,2026-08-20,P014,R002,262,67863,8,16357698
S000832,2026-06-30,P007,R004,25,58566,2,1434867
S000833,2026-07-11,P005,R004,66,48327,2,3125790
S000834,2026-08-20,P005,R014,152,46892,5,6771205
S000835,2025-09-03,P009,R010,-10,62348,2,1344223
S000836,2026-06-22,P017,R002,71,75892,7,5011149
S000837,2026-01-29,P004,R013,218,141687,10,27798989
S000838,2025-09-16,P017,R006,33,74269,2,2401859
S000839,2026-06-29,P009,R004,92,62212,7,5322859
S000840,2026-06-08,P018,R003,41,58479,3,2325710
S000841,2025-08-28,P015,R011,88,213425,7,17466702
S000842,2026-04-04,P005,R001,26,51627,5,1275187
S000843,2025-12-11,P018,R001,56,63527,3,3450787
S000844,2025-09-14,P011,R011,293,140462,10,37039829
S000845,2026-06-04,P007,R008,31,59950,2,1821281
S000846,2026-04-02,P009,R004,18,63456,3,1107942
S000847,2026-02-05,P005,R009,51,48674,2,2432727
S000848,2025-12-26,P003,R001,50,62083,5,2948942
S000849,2025-09-09,P002,R001,42,108255,3,4410309
S000850,2025-11-03,P005,R001,104,51233,5,5061820
S000851,2026-07-30,P007,R010,15,62625,3,911194
S000852,2026-07-09,P003,R013,125,58648,10,6597900
S000853,2026-08-15,P006,R006,14,83839,0,1173746
S000854,2025-09-12,P017,R011,246,73568,8,16649910
S000855,2025-10-24,P008,R009,58,72389,5,3988634
S000856,2026-02-28,P010,R004,98,81705,2,7846948
S000857,2025-11-07,P018,R002,164,60938,8,9194325
S000858,2025-11-24,P003,R003,311,59228,12,16209519
S000859,2026-01-20,P010,R010,17,80468,2,1340597
S000860,2026-04-13,P008,R011,256,72029,10,16595482
S000861,2025-09-29,P003,R002,122,61014,8,6848211
S000862,2025-11-01,P013,R011,156,55144,10,7742218
S000863,2026-08-03,P017,R001,104,71022,7,6869248
S000864,2025-11-14,P015,R002,272,221993,12,53136244
S000865,2026-06-27,P009,R004,69,61684,3,4128510
S000866,2025-12-10,P016,R007,252,130679,15,27991442
S000867,2026-05-27,P014,R006,46,64149,2,2891837
S000868,2026-03-16,P017,R006,26,72934,5,1801470
S000869,2026-01-02,P010,R014,139,81435,5,10753492
S000870,2026-06-20,P013,R002,211,54213,8,10523828
S000871,2026-02-01,P008,R003,287,70863,15,17287029
S000872,2026-02-10,P003,R012,11,61478,3,655970
S000873,2025-10-21,P012,R002,236,80827,8,17549158
S000874,2026-06-19,P013,R003,296,54657,12,14237055
S000875,2026-04-14,P019,R011,224,101031,15,19236302
S000876,2025-11-22,P018,R004,99,59784,2,5800244
S000877,2025-11-18,P018,R007,156,61945,7,8986981
S000878,2026-07-20,P009,R001,51,64313,5,3115965
S000879,2026-01-13,P005,R001,12,50519,7,563792
S000880,2025-12-21,P009,R001,67,61365,7,3823653
S000881,2026-02-12,P003,R002,289,61629,10,16029703
S000882,2026-06-24,P013,R001,65,50504,5,3118622
S000883,2025-10-19,P008,R001,96,70218,2,6606109
S000884,2026-01-04,P007,R001,68,58650,3,3868554
S000885,2025-11-04,P001,R001,30,198960,2,5849424
S000886,2026-06-09,P017,R001,72,72396,3,5056137
S000887,2026-04-06,P019,R004,41,93964,7,3582847
S000888,2026-04-16,P001,R002,168,180820,7,28251317
S000889,2026-01-13,P016,R015,184,129077,7,22087656
S000890,2026-08-08,P012,R008,12,87513,2,1029153
S000891,2026-08-15,P013,R001,86,54683,2,4608683
S000892,2025-11-16,P013,R003,266,50783,12,11887285
S000893,2026-02-18,P005,R007,160,51554,8,7588749
S000894,2025-10-12,P007,R001,60,56411,5,3215427
S000895,2025-12-20,P005,R013,172,47735,10,7389378
S000896,2026-02-26,P005,R001,66,49909,3,3195174
S000897,2026-08-01,P004,R006,14,152214,2,2088376
S000898,2025-10-23,P005,R006,22,49916,2,1076189
S000899,2026-07-03,P010,R003,224,81021,15,15426398
S000900,2026-05-26,P017,R001,55,77019,5,4024243
S000901,2026-03-26,P005,R002,253,49528,15,10650996
S000902,2025-09-19,P004,R001,39,152299,5,5642678
S000903,2026-02-15,P019,R015,110,102470,3,10933549
S000904,2026-01-12,P002,R003,96,104798,7,9356365
S000905,2025-12-22,P015,R003,83,220694,3,17768074
S000906,2026-02-10,P019,R008,4,94881,3,368138
S000907,2026-08-03,P005,R006,15,49962,3,726947
S000908,2026-01-07,P012,R005,114,83390,8,8745943
S000909,2026-02-18,P011,R006,34,143861,0,4891274
S000910,2026-04-10,P017,R001,36,72280,3,2524018
S000911,2026-06-16,P001,R008,34,188220,0,6399480
S000912,2025-12-29,P014,R001,30,64377,2,1892684
S000913,2026-05-22,P017,R015,157,70705,5,10545651
S000914,2025-09-22,P003,R001,13,60552,2,771432
S000915,2025-08-27,P006,R007,53,82518,7,4067312
S000916,2026-02-26,P020,R005,195,64790,8,11623326
S000917,2026-08-23,P017,R007,266,76755,8,18783484
S000918,2025-08-25,P018,R011,90,60674,7,5078414
