sale_id,date,product_id,distribution_id,quantity,unit_price_rial,discount_percent,total_price_rial
532,2025-12-18,P005,D007,27,480000,0,12960000
533,2026-07-07,P005,D009,44,480000,3,20486400
534,2026-04-25,P013,D028,85,520000,7,41106000
535,2026-04-01,P010,D033,41,790000,5,30770500
536,2026-01-17,P016,D019,61,1250000,5,72437500
537,2026-01-15,P014,D036,82,650000,5,50635000
538,2026-04-24,P008,D014,36,720000,2,25401600
539,2026-02-12,P013,D018,35,520000,2,17836000
540,2026-06-30,P006,D005,98,850000,7,77469000
541,2026-06-11,P012,D008,20,820000,3,15908000
542,2026-02-22,P020,D019,43,620000,3,25860200
543,2026-01-17,P014,D030,57,650000,5,35197500
544,2025-11-28,P008,D030,44,720000,4,30412800
545,2026-03-16,P013,D036,49,520000,6,23951200
546,2026-06-01,P009,D023,58,610000,4,33964800
547,2026-04-10,P019,D023,49,950000,4,44688000
548,2025-12-29,P007,D026,55,580000,5,30305000
549,2026-05-22,P011,D007,7,1350000,2,9261000
550,2026-08-01,P014,D007,21,650000,3,13240500
551,2026-03-08,P002,D028,22,1050000,0,23100000
552,2026-04-16,P018,D009,31,590000,0,18290000
553,2025-09-03,P013,D012,75,520000,5,37050000
554,2026-03-08,P004,D020,120,1450000,8,160080000
555,2026-03-01,P013,D013,71,520000,5,35074000
556,2026-01-06,P006,D001,22,850000,0,18700000
557,2026-04-29,P010,D011,64,790000,3,49043200
558,2026-03-08,P005,D016,55,480000,6,24816000
559,2026-06-21,P005,D023,83,480000,7,37051200
560,2025-12-07,P016,D015,12,1250000,3,14550000
561,2026-03-31,P006,D007,7,850000,0,5950000
562,2025-11-01,P003,D026,5,580000,3,2813000
563,2025-11-12,P009,D018,59,610000,5,34190500
564,2025-09-22,P016,D010,56,1250000,4,67200000
565,2026-07-16,P006,D001,48,850000,4,39168000
566,2026-05-18,P002,D028,66,1050000,6,65142000
567,2026-04-27,P007,D023,10,580000,0,5800000
568,2025-11-26,P013,D032,30,520000,3,15132000
569,2025-12-22,P005,D005,31,480000,3,14433600
570,2026-04-30,P005,D009,73,480000,3,33988800
571,2025-09-15,P013,D029,20,520000,2,10192000
572,2026-06-12,P009,D025,47,610000,3,27809900
573,2026-02-17,P009,D026,30,610000,2,17934000
574,2026-05-16,P006,D033,78,850000,6,62322000
575,2025-12-11,P006,D001,63,850000,3,51943500
576,2026-04-01,P008,D012,11,720000,3,7682400
577,2025-11-02,P014,D006,44,650000,3,27742000
578,2025-09-28,P013,D034,25,520000,3,12610000
579,2025-11-03,P002,D014,73,1050000,5,72817500
580,2025-09-11,P005,D001,36,480000,0,17280000
581,2026-02-11,P013,D027,65,520000,3,32786000
582,2026-06-19,P006,D003,40,850000,3,32980000
583,2025-09-30,P005,D007,43,480000,6,19401600
584,2026-05-21,P016,D025,54,1250000,4,64800000
585,2026-03-08,P011,D020,71,1350000,5,91057500
586,2026-06-27,P009,D030,48,610000,4,28108800
587,2026-01-09,P012,D013,64,820000,3,50905600
588,2026-08-17,P012,D036,51,820000,4,40147200
589,2026-07-01,P002,D025,41,1050000,4,41328000
590,2025-09-28,P009,D010,74,610000,5,42883000
591,2025-09-27,P009,D027,42,610000,3,24851400
592,2026-03-21,P007,D021,18,580000,2,10231200
593,2025-12-30,P017,D032,39,720000,0,28080000
594,2026-04-07,P013,D019,41,520000,4,20467200
595,2025-10-19,P014,D035,80,650000,7,48360000
596,2026-06-05,P005,D018,10,480000,3,4656000
597,2026-02-22,P017,D005,75,720000,4,51840000
598,2026-03-11,P020,D009,38,620000,0,23560000
599,2025-10-04,P009,D007,42,610000,5,24339000
600,2025-10-25,P008,D029,27,720000,0,19440000
601,2025-11-06,P008,D031,18,720000,0,12960000
602,2026-07-06,P017,D025,19,720000,2,13406400
603,2025-11-09,P011,D019,41,1350000,4,53136000
604,2026-05-02,P013,D033,65,520000,5,32110000
605,2025-11-06,P014,D017,6,650000,2,3822000
606,2026-07-04,P002,D024,35,1050000,0,36750000
607,2026-07-19,P010,D004,30,790000,0,23700000
608,2025-09-07,P019,D018,27,950000,2,25137000
609,2026-04-04,P005,D019,12,480000,0,5760000
610,2026-08-03,P020,D013,52,620000,6,30305600
611,2026-02-28,P014,D025,58,650000,5,35815000
612,2026-07-21,P007,D008,26,580000,0,15080000
613,2026-07-03,P007,D019,28,580000,0,16240000
614,2026-04-17,P012,D003,65,820000,5,50635000
615,2026-06-25,P004,D012,55,1450000,5,75762500
616,2025-10-19,P005,D001,42,480000,4,19353600
617,2025-11-17,P002,D029,23,1050000,2,23667000
618,2025-10-31,P008,D006,37,720000,0,26640000
619,2026-07-27,P020,D025,26,620000,3,15636400
620,2026-07-05,P010,D017,40,790000,6,29704000
621,2026-05-11,P008,D021,84,720000,5,57456000
622,2026-02-28,P009,D002,48,610000,3,28401600
623,2026-03-10,P011,D002,53,1350000,5,67972500
624,2026-02-09,P009,D002,72,610000,6,41284800
625,2025-09-26,P010,D022,74,790000,6,54952400
626,2025-09-02,P009,D033,61,610000,4,35721600
627,2026-05-11,P004,D017,56,1450000,4,77952000
628,2026-01-10,P008,D033,89,720000,6,60235200
629,2026-07-06,P005,D016,52,480000,5,23712000
630,2026-04-04,P003,D008,38,580000,3,21378800
631,2026-03-06,P001,D009,113,1850000,8,192326000
632,2025-09-22,P012,D020,70,820000,4,55104000
633,2025-10-18,P013,D031,74,520000,3,37325600
634,2025-09-11,P009,D025,71,610000,6,40711400
635,2026-05-22,P008,D028,45,720000,3,31428000
636,2026-05-26,P017,D017,19,720000,3,13269600
637,2026-03-01,P014,D004,73,650000,5,45077500
638,2026-01-27,P017,D021,53,720000,6,35870400
639,2026-02-28,P013,D007,41,520000,3,20680400
640,2025-10-06,P010,D027,37,790000,3,28353100
641,2025-09-09,P008,D008,28,720000,0,20160000
642,2025-12-16,P011,D001,52,1350000,3,68094000
643,2026-06-22,P005,D034,75,480000,4,34560000
644,2026-02-16,P013,D020,53,520000,3,26733200
645,2026-06-23,P007,D012,-1,580000,7,45309600
646,2026-06-10,P018,D035,39,590000,3,22319700
647,2026-04-04,P017,D015,-9,720000,2,14817600
648,2026-05-07,P006,D032,62,850000,4,50592000
649,2026-03-01,P005,D002,30,480000,0,14400000
650,2026-06-10,P018,D013,68,590000,5,38114000
651,2025-10-16,P018,D034,19,590000,3,10873700
652,2026-05-09,P011,D034,19,1350000,0,25650000
653,2026-02-28,P013,D021,44,520000,4,21964800
654,2025-11-03,P006,D016,18,850000,0,15300000
655,2025-08-29,P013,D008,46,520000,5,22724000
656,2026-03-15,P005,D033,93,480000,8,41068800
657,2026-07-19,P003,D004,58,580000,6,31621600
658,2026-03-31,P007,D026,73,580000,6,39799600
659,2026-03-13,P003,D026,26,580000,3,14627600
660,2026-02-12,P020,D033,38,620000,2,23088800
661,2026-06-06,P018,D002,66,590000,4,37382400
662,2025-12-07,P008,D019,63,720000,5,43092000
663,2026-03-10,P003,D017,120,580000,6,65424000
664,2026-08-14,P008,D030,95,720000,7,63612000
665,2026-03-07,P005,D003,69,480000,6,31132800
666,2025-12-22,P003,D012,50,580000,6,27260000
667,2025-12-23,P013,D008,26,520000,0,13520000
668,2026-05-25,P013,D011,72,520000,5,35568000
669,2025-12-13,P017,D034,70,720000,3,48888000
670,2026-03-17,P013,D031,54,520000,3,27237600
671,2025-08-24,P012,D004,38,820000,3,30225200
672,2026-04-04,P015,D016,27,2100000,0,56700000
673,2026-03-10,P017,D016,44,720000,4,30412800
674,2025-08-28,P013,D032,54,520000,4,26956800
675,2026-04-11,P009,D029,50,610000,6,28670000
676,2026-03-09,P009,D007,8,610000,0,4880000
677,2026-05-08,P006,D021,9,850000,2,7497000
678,2025-10-05,P010,D006,86,790000,7,63184200
679,2026-02-10,P999,D004,70,580000,3,39382000
680,2026-04-28,P011,D023,41,1350000,6,52029000
681,2026-02-25,P010,D016,49,790000,5,36774500
682,2026-05-14,P012,D018,28,820000,2,22500800
683,2026-06-13,P013,D003,78,520000,5,38532000
684,2025-10-12,P006,D001,22,850000,0,18700000
685,2026-04-18,P008,D029,34,720000,0,24480000
686,2025-12-29,P003,D034,27,580000,3,15190200
687,2026-05-30,P006,D023,35,850000,0,29750000
688,2026-04-11,P016,D007,57,1250000,4,68400000
689,2026-01-11,P015,D006,70,2100000,6,138180000
690,2026-01-12,P007,D035,18,580000,3,10126800
691,2026-03-28,P013,D010,15,520000,3,7566000
692,2026-05-31,P016,D022,32,1250000,0,40000000
693,2025-12-18,P001,D003,51,1850000,6,88689000
694,2026-01-01,P015,D002,17,2100000,0,35700000
695,2026-08-05,P013,D005,23,520000,0,11960000
696,2026-07-16,P014,D017,16,650000,2,10192000
697,2026-05-30,P014,D028,32,650000,0,20800000
698,2026-01-12,P007,D035,33,580000,0,19140000
699,2026-03-28,P005,D006,55,480000,6,24816000
700,2026-05-10,P003,D021,32,580000,3,18003200
701,2025-10-18,P013,D024,42,520000,6,20529600
702,2026-03-15,P011,D018,73,1350000,3,95593500
703,2026-03-05,P001,D030,95,1850000,7,163447500
704,2025-12-25,P007,D036,18,580000,2,10231200
705,2025-09-22,P009,D024,32,610000,0,19520000
706,2025-12-13,P008,D025,72,720000,4,49766400
707,2025-10-14,P005,D022,76,480000,5,34656000
708,2026-02-22,P020,D035,7,620000,0,4340000
709,2026-01-20,P005,D019,77,480000,3,35851200
710,2025-09-06,P004,D017,11,1450000,0,15950000
711,2025-10-27,P003,D029,72,580000,3,40507200
712,2026-06-17,P003,D029,30,580000,2,17052000
713,2026-06-14,P020,D012,75,620000,4,44640000
714,2026-05-28,P012,D005,21,820000,2,16875600
715,2026-03-09,P009,D002,18,610000,3,10650600
716,2026-06-02,P001,D001,30,1850000,2,54390000
717,2026-01-24,P017,D025,29,720000,3,20253600
718,2026-01-22,P019,D002,30,950000,0,28500000
719,2026-04-04,P017,D001,36,720000,0,25920000
720,2026-04-01, P018 ,D019,69,590000,5,38674500
721,2025-09-12,P003,D031,59,580000,3,33193400
722,2025-09-13,P008,D010,70,720000,4,48384000
723,2025-10-21,P002,D003,37,1050000,2,38073000
724,2026-01-25,P016,D009,17,1250000,3,20612500
725,2026-07-06,P008,D017,67,720000,4,46310400
726,2026-07-28,P009,D005,35,610000,0,21350000
727,2025-12-26,P002,,19,1050000,0,19950000
728,2026-05-26,P005,D006,27,480000,0,12960000
729,2025-09-25,P018,D036,85,590000,5,47642500
730,2026-05-15,P016,D012,93,1250000,6,109275000
731,2026-07-22,P018,D002,67,590000,6,37158200
732,2026-03-03,P010,D030,74,790000,3,56706200
733,2026-05-01,P009,D013,31,610000,3,18342700
734,2026-04-22,P005,D021,80,480000,6,36096000
735,2026/07/08,P009,D014,54,610000,3,31951800
736,2026-01-13,P014,D011,44,650000,4,27456000
737,2026-06-06,P003,D027,14,580000,2,7957600
738,2026-07-13,P003,D023,55,580000,3,30943000
739,2026-03-11,P017,D013,75,720000,4,51840000
740,2026-05-24,P016,D033,65,1250000,3,78812500
741,2026-01-08,P009,D030,71,610000,5,41144500
742,2026-02-05,P008,D025,15,720000,0,10800000
743,2025-09-22,P018,D035,16,590000,0,9440000
744,2026-02-21,P018,D023,54,590000,4,30585600
745,2026-02-13,P009,D001,33,610000,0,20130000
746,2026-06-23,P011,D021,50,1350000,6,63450000
747,2026-02-07,P012,D012,37,820000,2,29733200
748,2026-05-30,P999,D017,24,1050000,2,24696000
749,2025-10-30,P005,D033,21,480000,2,9878400
750,2026-03-15,P009,D008,14,610000,0,8540000
751,2026-01-08,P011,D011,8,1350000,0,10800000
752,2026-08-04,P019,D035,71,950000,5,64077500
753,2026-02-13,P007,D036,88,580000,8,46956800
754,2025-12-27,P003,D002,64,580000,4,35635200
755,2026-02-03,P003,D024,89,580000,7,48006600
756,2025-11-04,P003,D025,16,580000,3,9001600
757,2025-12-20,P013,D033,56,520000,6,27372800
758,2026-01-07,P008,D013,55,720000,6,37224000
759,2026-05-19,P009,D006,59,610000,3,34910300
760,2025-10-16,P007,D019,56,580000,6,30531200
761,2025-09-25,P009,D015,80,610000,6,45872000
762,2025-11-06,P017,D018,41,720000,6,27748800
763,2025-11-15,P017,D011,70,720000,5,47880000
764,2026-01-24,P010,D009,20,790000,0,15800000
765,2026-03-23,P008,D016,33,720000,0,23760000
766,2026-01-08,P016,D010,76,1250000,4,91200000
767,2026-01-03,P003,D023,48,580000,3,27004800
768,2026-02-26,P016,D004,36,1250000,2,44100000
769,2025-12-02,P014,D020,43,650000,5,26552500
770,2026-01-08,P010,D033,18,790000,0,14220000
771,2026-06-08,P012,D035,80,820000,5,62320000
772,2026-01-24,P019,D005,7,950000,2,6517000
773,2025-10-14,P009,D019,46,610000,3,27218200
774,2025-11-14,P018,D009,25,590000,3,14307500
775,2026-04-30,P017,D028,53,720000,3,37015200
776,2026-02-11,P018,D011,7,590000,0,4130000
777,2026-03-19,P005,D002,27,480000,2,12700800
778,2026-01-01,P018,D023,61,590000,3,34910300
779,2026-03-02,P015,D007,97,2100000,6,191478000
780,2026-07-25,P018,D026,36,590000,0,21240000
781,2026-06-23,P020,D019,74,620000,3,44503600
782,2026-02-10,P011,D014,35,1350000,2,46305000
783,2026-02-20,P008,D027,81,720000,8,53654400
784,2025-11-02,P003,D018,62,580000,6,33802400
785,2026-04-23,P008,D025,20,720000,0,14400000
786,2026-05-19,P018,D014,32,590000,3,18313600
787,2025-10-08,P017,D011,93,720000,8,61603200
788,2026-01-02,P013,D036,83,520000,5,41002000
789,2025-10-08,P010,D034,7,790000,0,5530000
790,2026-02-21,P002,D022,68,1050000,3,69258000
791,2026-05-26,P013,D018,69,520000,6,33727200
792,2026-02-23,P011,D020,6,1350000,3,7857000
793,2026-07-10,P003,D031,53,580000,5,29203000
794,2026-07-12,P005,D012,48,480000,6,21657600
795,2026-04-19,P014,D018,21,650000,3,13240500
796,2026-03-20,P008,D028,47,720000,3,32824800
797,2025-10-10,P008,D022,48,720000,5,32832000
798,2026-01-22,P003,D009,51,580000,3,28692600
799,2026-07-06,P003,D020,10,580000,3,5626000
800,2025-12-01,P014,D036,51,650000,3,32155500
801,2026-06-13,P003,D013,75,580000,4,41760000
802,2026-03-30,P008,D018,15,720000,2,10584000
803,2025-11-30,P007,D029,17,580000,2,9662800
804,2025-12-03,P012,D016,53,820000,5,41287000
805,2026-02-23,P007,D012,80,580000,8,42688000
806,2026-04-23,P011,D023,75,1350000,4,97200000
807,2026-04-19,P017,D010,84,720000,8,55641600
808,2026-07-30,P015,D008,58,2100000,5,115710000
809,2026-06-27,P009,D033,29,610000,2,17336200
810,2026-04-13,P006,D015,14,850000,2,11662000
811,2026-02-10,P012,D024,9,820000,0,7380000
812,2025-11-27,P017,D007,10,720000,0,7200000
813,2025-09-13,P018,D011,13,590000,2,7516600
814,2026-04-23,P018,D031,23,590000,0,13570000
815,2026-02-28,P017,D034,39,720000,0,28080000
816,2026-05-31,P007,D027,32,580000,0,18560000
817,2025-10-28,P020,D010,83,620000,5,48887000
818,2025-12-19,P009,D035,25,610000,2,14945000
819,2025-08-31,P020,D031,12,620000,0,7440000
820,2025-11-26,P008,D026,19,720000,3,13269600
821,2026-01-14,P018,D036,44,590000,4,24921600
822,2025-12-12,P018,D016,50,590000,6,27730000
823,2026-06-06,P006,D029,67,850000,5,54102500
824,2026-05-10,P018,D030,37,590000,2,21393400
825,2026-02-06,P002,D024,55,1050000,6,54285000
826,2025-11-06, P007 ,D004,43,580000,4,23942400
827,2026-06-28,P014,D012,59,650000,4,36816000
828,2026-04-29,P017,D008,57,720000,6,38577600
829,2026-08-03,P018,D035,88,590000,5,49324000
830,2026-08-14,P005,D007,59,480000,4,27187200
831,2025-09-25,P008,D005,84,720000,8,55641600
832,2026-06-20,P010,D008,40,790000,4,30336000
833,2026-01-29,P005,D030,29,480000,0,13920000
834,2025-09-03,P020,D017,39,620000,3,23454600
835,2025-09-24,P010,D036,60,790000,6,44556000
836,2026-05-17,P006,D003,48,850000,5,38760000
837,2026-08-22,P019,D022,11,950000,3,10136500
838,2025-12-14,P008,,69,720000,4,47692800
839,2026-02-23,P019,D005,45,950000,5,40612500
840,2025-10-06,P002,D032,47,1050000,5,46882500
841,2026-07-18,P006,D034,91,850000,7,71935500
842,2026-05-18,P010,D021,55,790000,4,41712000
843,2025/10/30,P010,D017,22,790000,0,17380000
844,2026-02-02,P020,D017,22,620000,0,13640000
845,2025-12-31,P005,D031,73,480000,4,33638400
846,2026-03-18,P020,D021,54,620000,6,31471200
847,2026-04-25,P018,D025,21,590000,0,12390000
848,2026-06-24,P005,D030,78,480000,3,36316800
849,2025-12-24,P002,D017,89,1050000,7,86908500
850,2025-12-22,P003,D035,50,580000,4,27840000
851,2026-08-10,P018,D031,25,590000,0,14750000
852,2025-10-07,P010,D030,47,790000,5,35273500
853,2026-04-21,P017,D018,57,720000,6,38577600
854,2025-09-26,P009,D007,61,610000,6,34977400
855,2026-04-25,P013,D034,74,520000,5,36556000
856,2026-02-11,P003,D011,20,580000,0,11600000
857,2026-02-28,P007,D003,10,580000,3,5626000
858,2025-09-28,P013,D010,46,520000,3,23202400
859,2025-10-05,P013,D007,61,520000,5,30134000
860,2025-12-18,P015,D017,45,2100000,4,90720000
861,2025-11-10,P003,D010,15,580000,3,8439000
862,2025-10-06,P005,D025,76,480000,5,34656000
863,2026-04-30,P020,D029,14,620000,0,8680000
864,2026-06-16,P014,D001,71,650000,6,43381000
865,2026-06-26,P018,D004,69,590000,3,39488700
866,2025-10-24,P005,D035,65,480000,4,29952000
867,2025-11-06,P012,D002,7,820000,3,5567800
868,2026-08-16,P018,D022,65,590000,6,36049000
869,2026-02-17,P012,D025,58,820000,3,46133200
870,2026-01-26,P007,D033,52,580000,5,28652000
871,2026-02-04,P009,D027,61,610000,4,35721600
872,2026-03-19,P014,D031,67,650000,6,40937000
873,2026-08-09,P017,D027,74,720000,4,51148800
874,2025-12-07,P016,D005,31,1250000,110,37587500
875,2026-08-02,P010,D021,7,790000,0,5530000
876,2025-10-27,P018,D030,51,590000,3,29187300
877,2026-03-11,P010,D029,10,790000,0,7900000
878,2026-06-30,P018,D004,11,590000,3,6295300
879,2026-08-10,P016,D029,16,1250000,0,20000000
880,2025-10-25,P003,D014,47,580000,6,25624400
881,2026-05-16,P003,D013,20,580000,3,11252000
882,2026-05-30,P001,D018,36,1850000,2,65268000
883,2026-05-10,P009,D009,67,610000,6,38417800
884,2026-01-22,P009,D031,51,610000,3,30176700
885,2026-05-10,P011,D013,51,1350000,3,66784500
886,2026-01-15,P002,D006,84,1050000,7,82026000
887,2026-01-25,P018,D032,38,590000,2,21971600
888,2026-07-17,P013,D015,33,520000,3,"16,645,200"
889,2026-05-03,P018,D015,26,590000,2,15033200
890,2026-01-14,P015,D019,65,2100000,5,129675000
891,2026-02-28,P016,D002,83,1250000,7,96487500
892,2026-05-14,P020,D003,53,620000,3,31874200
893,2025-09-10,P013,D011,6,520000,0,3120000
894,2025-12-31,P007,D026,23,580000,0,13340000
895,2025-10-02,P011,D029,76,1350000,6,96444000
896,2025-09-23,P003,D018,67,580000,6,36528400
897,2026-03-19,P011,D010,90,1350000,8,111780000
898,2026-05-16,P009,D019,60,610000,3,35502000
899,2026-05-02,P009,D006,90,610000,8,50508000
900,2025-10-04,P008,D019,24,720000,2,16934400
901,2025-12-11,P002,D029,67,1050000,5,66832500
902,2025-11-12,P017,D005,42,720000,6,28425600
903,2026-03-15,P012,D029,74,820000,4,58252800
904,2026-05-27,P011,D017,68,1350000,3,89046000
905,2026-06-10,P013,D009,48,520000,6,23462400
906,2026-05-17,P013,D026,87,520000,7,42073200
907,2026-03-11,P004,D007,90,1450000,6,122670000
908,2026-05-23,P010,D024,63,790000,4,47779200
909,2025-11-23,P015,D016,72,2100000,3,146664000
910,2026-02-19,P019,D007,8,950000,2,7448000
911,2025-09-26,P020,D011,26,620000,2,15797600
912,2026-08-06,P014,D035,24,650000,3,15132000
913,2025-09-29,P004,D010,19,1450000,0,27550000
914,2026-02-20,P016,D005,15,1250000,0,18750000
915,2026-02-17,P009,D032,41,610000,3,24259700
916,2025-11-23,P012,D011,65,820000,4,51168000
917,2026-06-04,P004,D007,36,1450000,3,50634000
918,2025-09-08,P017,D023,31,720000,3,21650400
919,2025-12-03,P006,D036,33,850000,0,28050000
920,2025-10-22,P011,D004,22,1350000,2,29106000
921,2026-07-09,P005,D029,57,480000,6,25718400
922,2025-12-03,P013,D008,51,520000,3,25724400
923,2026-03-27,P001,D007,83,1850000,8,141266000
924,2026-03-05,P017,D003,9,720000,3,6285600
925,2026-04-23,P008,D030,57,720000,3,39808800
926,2025-10-09,P008,D001,8,720000,2,5644800
927,2025-11-03,P017,D030,34,720000,2,23990400
928,2025-09-06,P010,D022,6,790000,3,4597800
929,2025-10-04,P006,D007,30,850000,0,25500000
930,2025-09-17,P004,D010,89,1450000,7,120016500
931,2025-11-03,P014,D025,79,650000,6,48269000
932,2025-08-24,P009,D024,55,610000,5,31872500
933,2025-10-08,P011,D019,9,1350000,2,11907000
934,2026-07-24,P011,D015,49,1350000,3,64165500
935,2026-08-20,P005,D035,35,480000,0,16800000
936,2026-04-04,P003,D030,94,580000,7,50703600
937,2025-11-23,P010,D030,44,790000,3,33717200
938,2026-06-01,P013,D023,94,520000,5,46436000
939,2026-01-10,P018,D029,12,590000,2,6938400
940,2026-03-28,P009,D003,11,610000,0,6710000
941,2026-03-31,P009,D029,5,610000,3,2958500
942,2026-07-10,P013,D034,8,520000,0,4160000
943,2025-10-02,P001,D022,26,1850000,2,47138000
944,2026-01-02,P010,D007,19,790000,2,14709800
945,2026-03-18,P011,D013,89,1350000,6,112941000
946,2026-02-11,P013,D035,77,520000,3,38838800
947,2025-11-20,P017,D002,45,720000,4,31104000
948,2026-06-04,P007,D026,62,580000,5,34162000
949,2026-03-31,P009,D017,9,610000,0,5490000
950,2026-05-01,P010,D018,46,790000,6,34159600
951,2025-10-31,P020,D003,7,620000,3,4209800
952,2025-11-04,P012,D002,8,820000,0,6560000
953,2026-07-12,P015,D020,26,2100000,2,53508000
954,2026-07-21,P002,D014,18,1050000,3,18333000
955,2025-11-21,P017,D034,52,720000,4,35942400
956,2026-07-11,P004,D020,52,1450000,4,72384000
957,2026-07-25,P016,D031,41,1250000,3,49712500
958,2026-04-05,P006,D019,73,850000,3,60188500
959,2026-06-04,P017,D007,58,720000,5,39672000
960,2026-02-21,P009,D014,68,610000,5,39406000
961,2026-03-17,P013,D024,31,520000,0,16120000
962,2026-01-16,P007,D021,46,580000,3,25879600
963,2025-12-11,P011,D002,70,1350000,6,88830000
964,2026-01-29,P008,D010,7,720000,0,5040000
965,2026-01-03,P003,D019,18,580000,0,10440000
966,2025-10-07,P008,D013,52,720000,5,35568000
967,2025-11-02,P013,D031,63,520000,5,31122000
968,2025-12-06,P008,D035,67,720000,4,46310400
969,2026-07-04,P005,D008,38,480000,3,17692800
970,2026-05-12,P009,D012,34,610000,3,20117800
971,2025-11-09,P009,D014,75,610000,3,44377500
972,2026-02-22,P013,D009,64,520000,5,31616000
973,2025-12-23,P002,D034,29,1050000,3,29536500
974,2026-08-16,P005,D020,28,480000,3,13036800
975,2026-04-09,P007,D025,25,580000,3,14065000
976,2025-09-02,P005,D014,34,480000,0,16320000
977,2026-02-06,P008,D012,68,720000,4,47001600
978,2026-03-04,P010,D035,29,790000,3,22222700
