sale_id,date,product_id,distribution_id,quantity,unit_price_rial,discount_percent,total_price_rial,is_consistent
494,1405-02-24,P018,D023,88,590000,6,48804800,True
495,1405-04-29,P012,D036,59,820000,6,45477200,True
496,1404-08-24,P017,D011,56,720000,5,38304000,True
497,1404-12-03,P013,D030,23,520000,0,11960000,True
498,1404-08-07,P020,D035,57,620000,100,33219600,False
499,1404-08-27,P006,D025,69,850000,6,55131000,True
500,1405-05-02,P018,D024,19,590000,2,10985800,True
501,1405-04-02,P006,D007,63,850000,3,51943500,True
502,1404-12-07,P008,D019,49,720000,6,33163200,True
503,1405-04-22,P001,D016,37,1850000,0,68450000,True
504,1404-07-26,P005,D030,33,480000,0,15840000,True
505,1404-11-27,P010,D006,49,790000,4,37161600,True
506,1404-07-21,P011,D006,26,1350000,3,34047000,True
507,1405-01-03,P012,D026,38,820000,3,30225200,True
508,1405-04-14,P005,D022,72,480000,5,32832000,True
509,1404-08-03,P014,D022,13,650000,0,8450000,True
510,1404-06-08,P011,D025,22,1350000,0,29700000,True
511,1405-04-18,P011,D004,22,1350000,0,29700000,True
512,1405-04-25,P017,D019,57,720000,6,38577600,True
513,1404-08-26,P017,D014,93,720000,5,63612000,True
514,1404-11-07,P006,D033,17,850000,3,14016500,True
515,1404-09-06,P001,D001,61,1850000,4,108336000,True
516,1405-02-09,P007,D006,91,580000,8,48557600,True
517,1404-12-21,P013,D015,38,520000,3,19167200,True
518,1404-08-07,P012,D036,86,820000,6,66288800,True
519,1405-04-10,P013,D017,26,520000,2,13249600,True
520,1405-03-20,P013,D002,46,520000,3,23202400,True
521,1405-03-29,P010,D004,33,790000,0,26070000,True
522,1405-02-23,P019,D024,43,950000,4,39216000,True
523,1405-01-21,P009,D024,52,610000,4,30451200,True
524,1405-01-10,P014,D024,20,650000,3,12610000,True
525,1404-10-11,P008,D019,14,720000,2,9878400,True
526,1404-10-09,P017,D035,66,720000,5,45144000,True
527,1404-08-06,P011,D019,54,1350000,5,69255000,True
528,1405-04-17,P017,D025,64,720000,5,43776000,True
529,1405-05-18,P009,D022,8,610000,3,4733600,True
530,1405-01-18,P020,D009,37,620000,0,22940000,True
531,1405-02-14,P006,D015,56,850000,6,44744000,True
532,1404-09-27,P005,D007,27,480000,0,12960000,True
533,1405-04-16,P005,D009,44,480000,3,20486400,True
534,1405-02-05,P013,D028,85,520000,7,41106000,True
535,1405-01-12,P010,D033,41,790000,5,30770500,True
536,1404-10-27,P016,D019,61,1250000,5,72437500,True
537,1404-10-25,P014,D036,82,650000,5,50635000,True
538,1405-02-04,P008,D014,36,720000,2,25401600,True
539,1404-11-23,P013,D018,35,520000,2,17836000,True
540,1405-04-09,P006,D005,98,850000,7,77469000,True
541,1405-03-21,P012,D008,20,820000,3,15908000,True
542,1404-12-03,P020,D019,43,620000,3,25860200,True
543,1404-10-27,P014,D030,57,650000,5,35197500,True
544,1404-09-07,P008,D030,44,720000,4,30412800,True
545,1404-12-25,P013,D036,49,520000,6,23951200,True
546,1405-03-11,P009,D023,58,610000,4,33964800,True
547,1405-01-21,P019,D023,49,950000,4,44688000,True
548,1404-10-08,P007,D026,55,580000,5,30305000,True
549,1405-03-01,P011,D007,7,1350000,2,9261000,True
550,1405-05-10,P014,D007,21,650000,3,13240500,True
551,1404-12-17,P002,D028,22,1050000,0,23100000,True
552,1405-01-27,P018,D009,31,590000,0,18290000,True
553,1404-06-12,P013,D012,75,520000,5,37050000,True
554,1404-12-17,P004,D020,120,1450000,8,160080000,True
555,1404-12-10,P013,D013,71,520000,5,35074000,True
556,1404-10-16,P006,D001,22,850000,0,18700000,True
557,1405-02-09,P010,D011,64,790000,3,49043200,True
558,1404-12-17,P005,D016,55,480000,6,24816000,True
559,1405-03-31,P005,D023,83,480000,7,37051200,True
560,1404-09-16,P016,D015,12,1250000,3,14550000,True
561,1405-01-11,P006,D007,7,850000,0,5950000,True
562,1404-08-10,P003,D026,5,580000,3,2813000,True
563,1404-08-21,P009,D018,59,610000,5,34190500,True
564,1404-06-31,P016,D010,56,1250000,4,67200000,True
565,1405-04-25,P006,D001,48,850000,4,39168000,True
566,1405-02-28,P002,D028,66,1050000,6,65142000,True
567,1405-02-07,P007,D023,10,580000,0,5800000,True
568,1404-09-05,P013,D032,30,520000,3,15132000,True
569,1404-10-01,P005,D005,31,480000,3,14433600,True
570,1405-02-10,P005,D009,73,480000,3,33988800,True
571,1404-06-24,P013,D029,20,520000,2,10192000,True
572,1405-03-22,P009,D025,47,610000,3,27809900,True
573,1404-11-28,P009,D026,30,610000,2,17934000,True
574,1405-02-26,P006,D033,78,850000,6,62322000,True
575,1404-09-20,P006,D001,63,850000,3,51943500,True
576,1405-01-12,P008,D012,11,720000,3,7682400,True
577,1404-08-11,P014,D006,44,650000,3,27742000,True
578,1404-07-06,P013,D034,25,520000,3,12610000,True
579,1404-08-12,P002,D014,73,1050000,5,72817500,True
580,1404-06-20,P005,D001,36,480000,0,17280000,True
581,1404-11-22,P013,D027,65,520000,3,32786000,True
582,1405-03-29,P006,D003,40,850000,3,32980000,True
583,1404-07-08,P005,D007,43,480000,6,19401600,True
584,1405-02-31,P016,D025,54,1250000,4,64800000,True
585,1404-12-17,P011,D020,71,1350000,5,91057500,True
586,1405-04-06,P009,D030,48,610000,4,28108800,True
587,1404-10-19,P012,D013,64,820000,3,50905600,True
588,1405-05-26,P012,D036,51,820000,4,40147200,True
589,1405-04-10,P002,D025,41,1050000,4,41328000,True
590,1404-07-06,P009,D010,74,610000,5,42883000,True
591,1404-07-05,P009,D027,42,610000,3,24851400,True
592,1405-01-01,P007,D021,18,580000,2,10231200,True
593,1404-10-09,P017,D032,39,720000,0,28080000,True
594,1405-01-18,P013,D019,41,520000,4,20467200,True
595,1404-07-27,P014,D035,80,650000,7,48360000,True
596,1405-03-15,P005,D018,10,480000,3,4656000,True
597,1404-12-03,P017,D005,75,720000,4,51840000,True
598,1404-12-20,P020,D009,38,620000,0,23560000,True
599,1404-07-12,P009,D007,42,610000,5,24339000,True
600,1404-08-03,P008,D029,27,720000,0,19440000,True
601,1404-08-15,P008,D031,18,720000,0,12960000,True
602,1405-04-15,P017,D025,19,720000,2,13406400,True
603,1404-08-18,P011,D019,41,1350000,4,53136000,True
604,1405-02-12,P013,D033,65,520000,5,32110000,True
605,1404-08-15,P014,D017,6,650000,2,3822000,True
606,1405-04-13,P002,D024,35,1050000,0,36750000,True
607,1405-04-28,P010,D004,30,790000,0,23700000,True
608,1404-06-16,P019,D018,27,950000,2,25137000,True
609,1405-01-15,P005,D019,12,480000,0,5760000,True
610,1405-05-12,P020,D013,52,620000,6,30305600,True
611,1404-12-09,P014,D025,58,650000,5,35815000,True
612,1405-04-30,P007,D008,26,580000,0,15080000,True
613,1405-04-12,P007,D019,28,580000,0,16240000,True
614,1405-01-28,P012,D003,65,820000,5,50635000,True
615,1405-04-04,P004,D012,55,1450000,5,75762500,True
616,1404-07-27,P005,D001,42,480000,4,19353600,True
617,1404-08-26,P002,D029,23,1050000,2,23667000,True
618,1404-08-09,P008,D006,37,720000,0,26640000,True
619,1405-05-05,P020,D025,26,620000,3,15636400,True
620,1405-04-14,P010,D017,40,790000,6,29704000,True
621,1405-02-21,P008,D021,84,720000,5,57456000,True
622,1404-12-09,P009,D002,48,610000,3,28401600,True
623,1404-12-19,P011,D002,53,1350000,5,67972500,True
624,1404-11-20,P009,D002,72,610000,6,41284800,True
625,1404-07-04,P010,D022,74,790000,6,54952400,True
626,1404-06-11,P009,D033,61,610000,4,35721600,True
627,1405-02-21,P004,D017,56,1450000,4,77952000,True
628,1404-10-20,P008,D033,89,720000,6,60235200,True
629,1405-04-15,P005,D016,52,480000,5,23712000,True
630,1405-01-15,P003,D008,38,580000,3,21378800,True
631,1404-12-15,P001,D009,113,1850000,8,192326000,True
632,1404-06-31,P012,D020,70,820000,4,55104000,True
633,1404-07-26,P013,D031,74,520000,3,37325600,True
634,1404-06-20,P009,D025,71,610000,6,40711400,True
635,1405-03-01,P008,D028,45,720000,3,31428000,True
636,1405-03-05,P017,D017,19,720000,3,13269600,True
637,1404-12-10,P014,D004,73,650000,5,45077500,True
638,1404-11-07,P017,D021,53,720000,6,35870400,True
639,1404-12-09,P013,D007,41,520000,3,20680400,True
640,1404-07-14,P010,D027,37,790000,3,28353100,True
641,1404-06-18,P008,D008,28,720000,0,20160000,True
642,1404-09-25,P011,D001,52,1350000,3,68094000,True
643,1405-04-01,P005,D034,75,480000,4,34560000,True
644,1404-11-27,P013,D020,53,520000,3,26733200,True
645,1405-04-02,P007,D012,84,580000,7,45309600,True
646,1405-03-20,P018,D035,39,590000,3,22319700,True
647,1405-01-15,P017,D015,21,720000,2,14817600,True
648,1405-02-17,P006,D032,62,850000,4,50592000,True
649,1404-12-10,P005,D002,30,480000,0,14400000,True
650,1405-03-20,P018,D013,68,590000,5,38114000,True
651,1404-07-24,P018,D034,19,590000,3,10873700,True
652,1405-02-19,P011,D034,19,1350000,0,25650000,True
653,1404-12-09,P013,D021,44,520000,4,21964800,True
654,1404-08-12,P006,D016,18,850000,0,15300000,True
655,1404-06-07,P013,D008,46,520000,5,22724000,True
656,1404-12-24,P005,D033,93,480000,8,41068800,True
657,1405-04-28,P003,D004,58,580000,6,31621600,True
658,1405-01-11,P007,D026,73,580000,6,39799600,True
659,1404-12-22,P003,D026,26,580000,3,14627600,True
660,1404-11-23,P020,D033,38,620000,2,23088800,True
661,1405-03-16,P018,D002,66,590000,4,37382400,True
662,1404-09-16,P008,D019,63,720000,5,43092000,True
663,1404-12-19,P003,D017,120,580000,6,65424000,True
664,1405-05-23,P008,D030,95,720000,7,63612000,True
665,1404-12-16,P005,D003,69,480000,6,31132800,True
666,1404-10-01,P003,D012,50,580000,6,27260000,True
667,1404-10-02,P013,D008,26,520000,0,13520000,True
668,1405-03-04,P013,D011,72,520000,5,35568000,True
669,1404-09-22,P017,D034,70,720000,3,48888000,True
670,1404-12-26,P013,D031,54,520000,3,27237600,True
671,1404-06-02,P012,D004,38,820000,3,30225200,True
672,1405-01-15,P015,D016,27,2100000,0,56700000,True
673,1404-12-19,P017,D016,44,720000,4,30412800,True
674,1404-06-06,P013,D032,54,520000,4,26956800,True
675,1405-01-22,P009,D029,50,610000,6,28670000,True
676,1404-12-18,P009,D007,8,610000,0,4880000,True
677,1405-02-18,P006,D021,9,850000,2,7497000,True
678,1404-07-13,P010,D006,86,790000,7,63184200,True
679,1404-11-21,P999,D004,70,580000,3,39382000,True
680,1405-02-08,P011,D023,41,1350000,6,52029000,True
681,1404-12-06,P010,D016,49,790000,5,36774500,True
682,1405-02-24,P012,D018,28,820000,2,22500800,True
683,1405-03-23,P013,D003,78,520000,5,38532000,True
684,1404-07-20,P006,D001,22,850000,0,18700000,True
685,1405-01-29,P008,D029,34,720000,0,24480000,True
686,1404-10-08,P003,D034,27,580000,3,15190200,True
687,1405-03-09,P006,D023,35,850000,0,29750000,True
688,1405-01-22,P016,D007,57,1250000,4,68400000,True
689,1404-10-21,P015,D006,70,2100000,6,138180000,True
690,1404-10-22,P007,D035,18,580000,3,10126800,True
691,1405-01-08,P013,D010,15,520000,3,7566000,True
692,1405-03-10,P016,D022,32,1250000,0,40000000,True
693,1404-09-27,P001,D003,51,1850000,6,88689000,True
694,1404-10-11,P015,D002,17,2100000,0,35700000,True
695,1405-05-14,P013,D005,23,520000,0,11960000,True
696,1405-04-25,P014,D017,16,650000,2,10192000,True
697,1405-03-09,P014,D028,32,650000,0,20800000,True
698,1404-10-22,P007,D035,33,580000,0,19140000,True
699,1405-01-08,P005,D006,55,480000,6,24816000,True
700,1405-02-20,P003,D021,32,580000,3,18003200,True
701,1404-07-26,P013,D024,42,520000,6,20529600,True
702,1404-12-24,P011,D018,73,1350000,3,95593500,True
703,1404-12-14,P001,D030,95,1850000,7,163447500,True
704,1404-10-04,P007,D036,18,580000,2,10231200,True
705,1404-06-31,P009,D024,32,610000,0,19520000,True
706,1404-09-22,P008,D025,72,720000,4,49766400,True
707,1404-07-22,P005,D022,76,480000,5,34656000,True
708,1404-12-03,P020,D035,7,620000,0,4340000,True
709,1404-10-30,P005,D019,77,480000,3,35851200,True
710,1404-06-15,P004,D017,11,1450000,0,15950000,True
711,1404-08-05,P003,D029,72,580000,3,40507200,True
712,1405-03-27,P003,D029,30,580000,2,17052000,True
713,1405-03-24,P020,D012,75,620000,4,44640000,True
714,1405-03-07,P012,D005,21,820000,2,16875600,True
715,1404-12-18,P009,D002,18,610000,3,10650600,True
716,1405-03-12,P001,D001,30,1850000,2,54390000,True
717,1404-11-04,P017,D025,29,720000,3,20253600,True
718,1404-11-02,P019,D002,30,950000,0,28500000,True
719,1405-01-15,P017,D001,36,720000,0,25920000,True
720,1405-01-12,P018,D019,69,590000,5,38674500,True
721,1404-06-21,P003,D031,59,580000,3,33193400,True
722,1404-06-22,P008,D010,70,720000,4,48384000,True
723,1404-07-29,P002,D003,37,1050000,2,38073000,True
724,1404-11-05,P016,D009,17,1250000,3,20612500,True
725,1405-04-15,P008,D017,67,720000,4,46310400,True
726,1405-05-06,P009,D005,35,610000,0,21350000,True
727,1404-10-05,P002,,19,1050000,0,19950000,True
728,1405-03-05,P005,D006,27,480000,0,12960000,True
729,1404-07-03,P018,D036,85,590000,5,47642500,True
730,1405-02-25,P016,D012,93,1250000,6,109275000,True
731,1405-04-31,P018,D002,67,590000,6,37158200,True
732,1404-12-12,P010,D030,74,790000,3,56706200,True
733,1405-02-11,P009,D013,31,610000,3,18342700,True
734,1405-02-02,P005,D021,80,480000,6,36096000,True
735,1405-04-17,P009,D014,54,610000,3,31951800,True
736,1404-10-23,P014,D011,44,650000,4,27456000,True
737,1405-03-16,P003,D027,14,580000,2,7957600,True
738,1405-04-22,P003,D023,55,580000,3,30943000,True
739,1404-12-20,P017,D013,75,720000,4,51840000,True
740,1405-03-03,P016,D033,65,1250000,3,78812500,True
741,1404-10-18,P009,D030,71,610000,5,41144500,True
742,1404-11-16,P008,D025,15,720000,0,10800000,True
743,1404-06-31,P018,D035,16,590000,0,9440000,True
744,1404-12-02,P018,D023,54,590000,4,30585600,True
745,1404-11-24,P009,D001,33,610000,0,20130000,True
746,1405-04-02,P011,D021,50,1350000,6,63450000,True
747,1404-11-18,P012,D012,37,820000,2,29733200,True
748,1405-03-09,P999,D017,24,1050000,2,24696000,True
749,1404-08-08,P005,D033,21,480000,2,9878400,True
750,1404-12-24,P009,D008,14,610000,0,8540000,True
751,1404-10-18,P011,D011,8,1350000,0,10800000,True
752,1405-05-13,P019,D035,71,950000,5,64077500,True
753,1404-11-24,P007,D036,88,580000,8,46956800,True
754,1404-10-06,P003,D002,64,580000,4,35635200,True
755,1404-11-14,P003,D024,89,580000,7,48006600,True
756,1404-08-13,P003,D025,16,580000,3,9001600,True
757,1404-09-29,P013,D033,56,520000,6,27372800,True
758,1404-10-17,P008,D013,55,720000,6,37224000,True
759,1405-02-29,P009,D006,59,610000,3,34910300,True
760,1404-07-24,P007,D019,56,580000,6,30531200,True
761,1404-07-03,P009,D015,80,610000,6,45872000,True
762,1404-08-15,P017,D018,41,720000,6,27748800,True
763,1404-08-24,P017,D011,70,720000,5,47880000,True
764,1404-11-04,P010,D009,20,790000,0,15800000,True
765,1405-01-03,P008,D016,33,720000,0,23760000,True
766,1404-10-18,P016,D010,76,1250000,4,91200000,True
767,1404-10-13,P003,D023,48,580000,3,27004800,True
768,1404-12-07,P016,D004,36,1250000,2,44100000,True
769,1404-09-11,P014,D020,43,650000,5,26552500,True
770,1404-10-18,P010,D033,18,790000,0,14220000,True
771,1405-03-18,P012,D035,80,820000,5,62320000,True
772,1404-11-04,P019,D005,7,950000,2,6517000,True
773,1404-07-22,P009,D019,46,610000,3,27218200,True
774,1404-08-23,P018,D009,25,590000,3,14307500,True
775,1405-02-10,P017,D028,53,720000,3,37015200,True
776,1404-11-22,P018,D011,7,590000,0,4130000,True
777,1404-12-28,P005,D002,27,480000,2,12700800,True
778,1404-10-11,P018,D023,61,590000,3,34910300,True
779,1404-12-11,P015,D007,97,2100000,6,191478000,True
780,1405-05-03,P018,D026,36,590000,0,21240000,True
781,1405-04-02,P020,D019,74,620000,3,44503600,True
782,1404-11-21,P011,D014,35,1350000,2,46305000,True
783,1404-12-01,P008,D027,81,720000,8,53654400,True
784,1404-08-11,P003,D018,62,580000,6,33802400,True
785,1405-02-03,P008,D025,20,720000,0,14400000,True
786,1405-02-29,P018,D014,32,590000,3,18313600,True
787,1404-07-16,P017,D011,93,720000,8,61603200,True
788,1404-10-12,P013,D036,83,520000,5,41002000,True
789,1404-07-16,P010,D034,7,790000,0,5530000,True
790,1404-12-02,P002,D022,68,1050000,3,69258000,True
791,1405-03-05,P013,D018,69,520000,6,33727200,True
792,1404-12-04,P011,D020,6,1350000,3,7857000,True
793,1405-04-19,P003,D031,53,580000,5,29203000,True
794,1405-04-21,P005,D012,48,480000,6,21657600,True
795,1405-01-30,P014,D018,21,650000,3,13240500,True
796,1404-12-29,P008,D028,47,720000,3,32824800,True
797,1404-07-18,P008,D022,48,720000,5,32832000,True
798,1404-11-02,P003,D009,51,580000,3,28692600,True
799,1405-04-15,P003,D020,10,580000,3,5626000,True
800,1404-09-10,P014,D036,51,650000,3,32155500,True
801,1405-03-23,P003,D013,75,580000,4,41760000,True
802,1405-01-10,P008,D018,15,720000,2,10584000,True
803,1404-09-09,P007,D029,17,580000,2,9662800,True
804,1404-09-12,P012,D016,53,820000,5,41287000,True
805,1404-12-04,P007,D012,80,580000,8,42688000,True
806,1405-02-03,P011,D023,75,1350000,4,97200000,True
807,1405-01-30,P017,D010,84,720000,8,55641600,True
808,1405-05-08,P015,D008,58,2100000,5,115710000,True
809,1405-04-06,P009,D033,29,610000,2,17336200,True
810,1405-01-24,P006,D015,14,850000,2,11662000,True
811,1404-11-21,P012,D024,9,820000,0,7380000,True
812,1404-09-06,P017,D007,10,720000,0,7200000,True
813,1404-06-22,P018,D011,13,590000,2,7516600,True
814,1405-02-03,P018,D031,23,590000,0,13570000,True
815,1404-12-09,P017,D034,39,720000,0,28080000,True
816,1405-03-10,P007,D027,32,580000,0,18560000,True
817,1404-08-06,P020,D010,83,620000,5,48887000,True
818,1404-09-28,P009,D035,25,610000,2,14945000,True
819,1404-06-09,P020,D031,12,620000,0,7440000,True
820,1404-09-05,P008,D026,19,720000,3,13269600,True
821,1404-10-24,P018,D036,44,590000,4,24921600,True
822,1404-09-21,P018,D016,50,590000,6,27730000,True
823,1405-03-16,P006,D029,67,850000,5,54102500,True
824,1405-02-20,P018,D030,37,590000,2,21393400,True
825,1404-11-17,P002,D024,55,1050000,6,54285000,True
826,1404-08-15,P007,D004,43,580000,4,23942400,True
827,1405-04-07,P014,D012,59,650000,4,36816000,True
828,1405-02-09,P017,D008,57,720000,6,38577600,True
829,1405-05-12,P018,D035,88,590000,5,49324000,True
830,1405-05-23,P005,D007,59,480000,4,27187200,True
831,1404-07-03,P008,D005,84,720000,8,55641600,True
832,1405-03-30,P010,D008,40,790000,4,30336000,True
833,1404-11-09,P005,D030,29,480000,0,13920000,True
834,1404-06-12,P020,D017,39,620000,3,23454600,True
835,1404-07-02,P010,D036,60,790000,6,44556000,True
836,1405-02-27,P006,D003,48,850000,5,38760000,True
837,1405-05-31,P019,D022,11,950000,3,10136500,True
838,1404-09-23,P008,,69,720000,4,47692800,True
839,1404-12-04,P019,D005,45,950000,5,40612500,True
840,1404-07-14,P002,D032,47,1050000,5,46882500,True
841,1405-04-27,P006,D034,91,850000,7,71935500,True
842,1405-02-28,P010,D021,55,790000,4,41712000,True
843,1404-08-08,P010,D017,22,790000,0,17380000,True
844,1404-11-13,P020,D017,22,620000,0,13640000,True
845,1404-10-10,P005,D031,73,480000,4,33638400,True
846,1404-12-27,P020,D021,54,620000,6,31471200,True
847,1405-02-05,P018,D025,21,590000,0,12390000,True
848,1405-04-03,P005,D030,78,480000,3,36316800,True
849,1404-10-03,P002,D017,89,1050000,7,86908500,True
850,1404-10-01,P003,D035,50,580000,4,27840000,True
851,1405-05-19,P018,D031,25,590000,0,14750000,True
852,1404-07-15,P010,D030,47,790000,5,35273500,True
853,1405-02-01,P017,D018,57,720000,6,38577600,True
854,1404-07-04,P009,D007,61,610000,6,34977400,True
855,1405-02-05,P013,D034,74,520000,5,36556000,True
856,1404-11-22,P003,D011,20,580000,0,11600000,True
857,1404-12-09,P007,D003,10,580000,3,5626000,True
858,1404-07-06,P013,D010,46,520000,3,23202400,True
859,1404-07-13,P013,D007,61,520000,5,30134000,True
860,1404-09-27,P015,D017,45,2100000,4,90720000,True
861,1404-08-19,P003,D010,15,580000,3,8439000,True
862,1404-07-14,P005,D025,76,480000,5,34656000,True
863,1405-02-10,P020,D029,14,620000,0,8680000,True
864,1405-03-26,P014,D001,71,650000,6,43381000,True
865,1405-04-05,P018,D004,69,590000,3,39488700,True
866,1404-08-02,P005,D035,65,480000,4,29952000,True
867,1404-08-15,P012,D002,7,820000,3,5567800,True
868,1405-05-25,P018,D022,65,590000,6,36049000,True
869,1404-11-28,P012,D025,58,820000,3,46133200,True
870,1404-11-06,P007,D033,52,580000,5,28652000,True
871,1404-11-15,P009,D027,61,610000,4,35721600,True
872,1404-12-28,P014,D031,67,650000,6,40937000,True
873,1405-05-18,P017,D027,74,720000,4,51148800,True
874,1404-09-16,P016,D005,31,1250000,3,37587500,True
875,1405-05-11,P010,D021,7,790000,0,5530000,True
876,1404-08-05,P018,D030,51,590000,3,29187300,True
877,1404-12-20,P010,D029,10,790000,0,7900000,True
878,1405-04-09,P018,D004,11,590000,3,6295300,True
879,1405-05-19,P016,D029,16,1250000,0,20000000,True
880,1404-08-03,P003,D014,47,580000,6,25624400,True
881,1405-02-26,P003,D013,20,580000,3,11252000,True
882,1405-03-09,P001,D018,36,1850000,2,65268000,True
